location,Graz,Graz,Graz,Graz,Graz,Graz,Graz,Graz,Graz,Graz,Graz
lat,47.05876,47.05876,47.05876,47.05876,47.05876,47.05876,47.05876,47.05876,47.05876,47.05876,47.05876
lon,15.47172,15.47172,15.47172,15.47172,15.47172,15.47172,15.47172,15.47172,15.47172,15.47172,15.47172
asl,369.365,369.365,369.365,369.365,369.365,369.365,369.365,369.365,369.365,369.365,369.365
variable,Temperature,Sunshine Duration,Shortwave Radiation,Direct Shortwave Radiation,Diffuse Shortwave Radiation,Precipitation Total,Snowfall Amount,Relative Humidity,Cloud Cover Total,Wind Speed,Wind Direction
unit,°C,min,W/m²,W/m²,W/m²,mm,cm,%,%,km/h,°
level,2 m elevation corrected,sfc,sfc,sfc,sfc,sfc,sfc,2 m,sfc,10 m,10 m
resolution,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None,None,None,None,None,None
timestamp,Graz Temperature [2 m elevation corrected],Graz Sunshine Duration,Graz Shortwave Radiation,Graz Direct Shortwave Radiation,Graz Diffuse Shortwave Radiation,Graz Precipitation Total,Graz Snowfall Amount,Graz Relative Humidity [2 m],Graz Cloud Cover Total,Graz Wind Speed [10 m],Graz Wind Direction [10 m]
20220610T1800,22.31137,0.0,332.86,273.23758,59.6224,0.0,0.0,50.0,100.0,26.552288,347.4712
20220610T1900,21.64137,0.0,220.72,150.44409,70.27591,0.0,0.0,53.0,100.0,25.812277,351.9829
20220610T2000,20.84137,28.723406,151.3,83.22819,68.071815,0.0,0.0,55.0,49.0,24.087738,350.5377
20220610T2100,19.47137,54.266666,36.489998,19.141949,17.34805,0.0,0.0,60.0,0.0,20.008356,351.72412
20220610T2200,19.11137,0.0,0.0,0.0,0.0,0.0,0.0,61.0,100.0,16.343367,352.40536
20220610T2300,18.76137,0.0,0.0,0.0,0.0,0.0,0.0,62.0,100.0,15.683776,350.7539
20220611T0000,18.44137,0.0,0.0,0.0,0.0,0.0,0.0,63.0,100.0,15.111424,347.61926
20220611T0100,18.151371,0.0,0.0,0.0,0.0,0.0,0.0,63.0,100.0,15.542662,346.6075
20220611T0200,17.37137,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,14.241629,343.85568
20220611T0300,16.401371,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,13.441071,339.6236
20220611T0400,15.861369,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,13.32,341.07538
20220611T0500,15.56137,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,13.5515,343.00916
20220611T0600,15.92137,59.166668,39.16,20.587334,18.572666,0.0,0.0,68.0,0.0,13.5515,343.00916
20220611T0700,17.661371,60.0,179.78,99.32665,80.45335,0.0,0.0,63.0,0.0,14.145756,345.25644
20220611T0800,19.95137,60.0,336.41998,195.8587,140.56128,0.0,0.0,54.0,0.0,16.595179,356.26862
20220611T0900,21.73137,60.0,492.16998,300.61243,191.55757,0.0,0.0,45.0,0.0,21.077686,7.853302
20220611T1000,22.79137,60.0,632.79,402.67966,230.11032,0.0,0.0,42.0,0.0,22.314192,10.222153
20220611T1100,23.72137,60.0,747.6,491.27942,256.32056,0.0,0.0,39.0,0.0,21.542923,9.619736
20220611T1200,24.60137,60.0,828.58997,556.5912,271.9988,0.0,0.0,37.0,0.0,20.418695,9.130173
20220611T1300,25.35137,60.0,870.42,591.1326,279.28735,0.0,0.0,36.0,0.0,19.493261,4.236374
20220611T1400,25.84137,60.0,826.81,578.4895,248.32051,0.0,0.0,36.0,0.0,16.263872,5.07959
20220611T1500,26.11137,53.61702,811.68,546.3346,265.34537,0.0,0.0,37.0,10.0,16.923828,358.78113
20220611T1600,26.071371,53.61702,699.54,470.263,229.277,0.0,0.0,37.0,10.0,18.486622,353.29016
20220611T1700,25.76137,53.61702,589.18,377.64783,211.53218,0.0,0.0,38.0,10.0,20.240196,354.89783
20220611T1800,25.10137,60.0,461.02,280.64783,180.37218,0.0,0.0,40.0,0.0,19.652176,351.57306
20220611T1900,24.321371,53.61702,312.38998,181.19043,131.19955,0.0,0.0,43.0,10.0,17.873556,350.72742
20220611T2000,23.11137,60.0,164.65,90.61305,74.03694,0.0,0.0,48.0,0.0,14.685176,348.69006
20220611T2100,21.50137,54.85,34.71,18.212494,16.497505,0.0,0.0,52.0,0.0,12.57426,346.7595
20220611T2200,20.20137,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,11.770403,336.57132
20220611T2300,19.21137,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,12.074766,333.43497
20220612T0000,18.20137,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,12.904882,329.8586
20220612T0100,17.48137,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,13.527572,334.7989
20220612T0200,16.73137,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,12.303366,339.44397
20220612T0300,16.241371,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,10.703569,340.3462
20220612T0400,16.151371,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,10.365251,339.67688
20220612T0500,15.781369,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,10.703569,340.3462
20220612T0600,16.01137,59.35,40.05,21.056282,18.993717,0.0,0.0,66.0,0.0,9.693296,338.1986
20220612T0700,17.741371,60.0,180.67,99.82676,80.84324,0.0,0.0,63.0,0.0,9.565437,340.20114
20220612T0800,20.50137,60.0,339.09,197.42403,141.66597,0.0,0.0,57.0,0.0,10.587917,342.18112
20220612T0900,23.02137,53.61702,489.5,298.99396,190.50603,0.0,0.0,50.0,10.0,15.4800005,360.0
20220612T1000,24.43137,53.61702,595.41,384.68665,210.72334,0.0,0.0,42.0,10.0,15.273505,8.130096
20220612T1100,25.54137,53.61702,708.44,476.78958,231.65042,0.0,0.0,39.0,10.0,14.118243,19.358978
20220612T1200,26.38137,53.61702,779.64,542.7164,236.92363,0.0,0.0,37.0,10.0,12.641076,19.983109
20220612T1300,26.98137,53.61702,818.8,577.76807,241.0319,0.0,0.0,36.0,10.0,12.7279215,8.130096
20220612T1400,26.59137,53.61702,386.25998,85.46457,300.7954,0.0,0.0,34.0,10.0,9.3876505,4.398697
20220612T1500,27.85137,0.0,734.25,528.447,205.80298,0.0,0.0,29.0,100.0,11.659777,351.11935
20220612T1600,28.03137,58.085106,730.69,479.2972,251.39279,0.0,0.0,28.0,3.0,11.928989,354.8056
20220612T1700,27.94137,60.0,627.45,398.29883,229.1512,0.0,0.0,31.0,0.0,10.086427,357.9546
20220612T1800,27.67137,53.61702,467.25,284.5408,182.7092,0.0,0.0,34.0,10.0,9.746631,355.7636
20220612T1900,27.25137,53.61702,314.16998,182.29694,131.87305,0.0,0.0,34.0,10.0,8.350138,7.431381
20220612T2000,26.13137,60.0,167.31999,92.124306,75.19569,0.0,0.0,41.0,0.0,3.8268526,48.81407
20220612T2100,24.62137,55.45,36.489998,19.150984,17.339014,0.0,0.0,50.0,0.0,2.5959969,123.69006
20220612T2200,23.29137,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,2.8116899,219.80557
20220612T2300,22.44137,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,4.379589,279.46234
20220613T0000,21.38137,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,4.6938257,302.4712
20220613T0100,20.01137,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,6.8777895,317.1211
20220613T0200,19.45137,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,6.4096174,321.84277
20220613T0300,19.01137,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,5.6233797,320.19443
20220613T0400,18.53137,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,4.5820518,315.0
20220613T0500,18.35137,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,3.6,323.13013
20220613T0600,18.61137,59.533333,39.16,20.589397,18.570602,0.0,0.0,58.0,0.0,3.6,323.13013
20220613T0700,19.081371,60.0,178.89,98.85157,80.03843,0.0,0.0,60.0,0.0,1.484318,284.03625
20220613T0800,21.30137,44.04255,337.31,196.39853,140.91147,0.0,0.0,58.0,25.0,3.671294,258.69006
20220613T0900,23.43137,57.44681,490.38998,299.54993,190.84006,0.0,0.0,49.0,4.0,5.3999996,306.8699
20220613T1000,24.991371,1.2765956,600.75,385.6067,215.14333,0.0,0.0,42.0,92.0,23.110205,341.8473
20220613T1100,25.29137,0.0,702.20996,475.55792,226.65205,0.0,0.0,42.0,100.0,15.124284,358.63608
20220613T1200,26.56137,52.97872,728.01996,529.13403,198.88593,0.0,0.0,40.0,11.0,10.853866,354.28943
20220613T1300,26.17137,0.0,652.37,493.56384,158.80614,0.0,0.0,43.0,100.0,20.172853,325.1755
20220613T1400,24.71137,0.0,211.81999,6.5804443,205.23955,0.4,0.0,50.0,100.0,8.654986,286.92752
20220613T1500,24.331371,16.595745,175.33,4.1925354,171.13747,0.3,0.0,50.0,68.0,12.984975,316.1233
20220613T1600,24.09137,17.872341,177.11,5.735626,171.37437,0.1,0.0,49.0,66.0,19.134262,318.8141
20220613T1700,24.73137,60.0,460.13,379.9688,80.1612,0.0,0.0,45.0,0.0,24.216522,318.01282
20220613T1800,23.81137,60.0,485.94,296.02682,189.91318,0.0,0.0,44.0,0.0,24.014996,319.8645
20220613T1900,22.69137,60.0,331.97,192.7036,139.2664,0.0,0.0,46.0,0.0,22.476227,328.0919
20220613T2000,20.71137,60.0,176.22,97.068596,79.151405,0.0,0.0,52.0,0.0,23.188583,332.24146
20220613T2100,19.01137,56.05,37.38,19.622705,17.757296,0.0,0.0,54.0,0.0,21.178896,328.2011
20220613T2200,17.81137,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,14.689588,323.97263
20220613T2300,16.92137,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,10.495713,329.03625
20220614T0000,16.661371,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,10.661107,348.31064
20220614T0100,16.56137,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,6.830519,18.434952
20220614T0200,15.701369,0.0,0.0,0.0,0.0,0.0,0.0,59.0,35.0,1.8,36.86989
20220614T0300,15.081369,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.6,2.8799999,270.0
20220614T0400,14.571369,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,4.8965297,306.02737
20220614T0500,13.531369,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,5.3999996,323.13013
20220614T0600,13.13137,59.716667,40.94,21.526358,19.413641,0.0,0.0,70.0,0.0,4.2136917,340.0169
20220614T0700,14.51137,60.0,182.45,100.82726,81.622734,0.0,0.0,68.0,0.0,0.35999998,270.0
20220614T0800,16.55137,60.0,341.76,199.00052,142.75949,0.0,0.0,60.0,0.0,2.1897945,80.537674
20220614T0900,17.94137,53.61702,495.72998,302.82422,192.90575,0.0,0.0,54.0,10.0,2.0991426,149.03624
20220614T1000,18.94137,53.61702,606.98,386.6196,220.36038,0.0,0.0,52.0,10.0,4.2136917,160.01689
20220614T1100,19.991371,53.61702,708.44,476.90955,231.53047,0.0,0.0,50.0,10.0,4.452954,165.96376
20220614T1200,20.95137,53.61702,780.52997,543.14465,237.38528,0.0,0.0,48.0,10.0,4.379589,170.53767
20220614T1300,21.821371,53.61702,817.91,577.9177,239.99225,0.0,0.0,46.0,10.0,3.6,180.0
20220614T1400,22.72137,53.61702,811.68,575.6328,236.04716,0.0,0.0,44.0,10.0,5.991594,212.73523
20220614T1500,22.56137,53.61702,638.13,496.3385,141.7915,0.0,0.0,45.0,10.0,4.6800003,202.61987
20220614T1600,23.48137,53.61702,599.86,444.4936,155.36641,0.0,0.0,44.0,10.0,3.671294,191.30994
20220614T1700,23.59137,53.61702,592.74,379.97717,212.76282,0.0,0.0,44.0,10.0,3.5455887,203.9625
20220614T1800,23.491371,53.61702,468.13998,285.27905,182.86092,0.0,0.0,45.0,10.0,4.1046314,195.25513
20220614T1900,23.12137,53.61702,326.63,189.67612,136.95389,0.0,0.0,46.0,10.0,5.8048253,187.12502
20220614T2000,22.47137,60.0,182.45,100.542465,81.90753,0.0,0.0,48.0,0.0,4.379589,189.46233
20220614T2100,21.54137,56.583332,37.38,19.626905,17.753096,0.0,0.0,53.0,0.0,3.0758414,159.44395
20220614T2200,20.72137,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,2.52,89.99999
20220614T2300,19.96137,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,5.6233797,39.805573
20220615T0000,18.46137,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,7.4128532,29.05458
20220615T0100,17.69137,0.0,0.0,0.0,0.0,0.0,0.0,69.0,100.0,7.491114,35.217575
20220615T0200,17.64137,0.0,0.0,0.0,0.0,0.0,0.0,68.0,100.0,8.942214,40.100906
20220615T0300,17.73137,0.0,0.0,0.0,0.0,0.0,0.0,67.0,100.0,10.233123,50.7106
20220615T0400,17.411371,0.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,10.948973,46.3322
20220615T0500,17.11137,0.0,0.0,0.0,0.0,0.0,0.0,53.0,100.0,11.753876,40.03026
20220615T0600,17.25137,0.0,27.59,14.506821,13.083179,0.0,0.0,50.0,100.0,11.119281,29.05458
20220615T0700,18.26137,0.0,148.63,82.135155,66.49485,0.0,0.0,49.0,100.0,10.703569,42.27368
20220615T0800,19.18137,47.872337,320.4,186.5544,133.8456,0.0,0.0,47.0,19.0,11.966954,46.218872
20220615T0900,20.23137,57.510635,495.72998,302.80902,192.92096,0.0,0.0,48.0,3.9,11.304229,52.76516
20220615T1000,21.10137,0.0,555.36,376.54956,178.81044,0.0,0.0,50.0,100.0,9.449572,72.255325
20220615T1100,21.86137,0.0,394.27,158.66595,235.60403,0.0,0.0,51.0,100.0,6.379216,106.38954
20220615T1200,23.241371,0.0,525.99,298.27475,227.71524,0.0,0.0,49.0,100.0,6.28713,166.75948
20220615T1300,24.42137,60.0,865.97,588.56635,277.40363,0.0,0.0,47.0,0.0,8.287822,182.48955
20220615T1400,24.87137,56.744682,842.82996,583.1056,259.72437,0.0,0.0,50.0,5.1000004,9.0645685,173.15723
20220615T1500,25.55137,59.808514,807.23,546.93335,260.29666,0.0,0.0,48.0,0.3,8.12197,167.19574
20220615T1600,25.901371,60.0,733.36,481.36047,251.99953,0.0,0.0,47.0,0.0,7.172949,162.47443
20220615T1700,26.04137,60.0,621.22,394.65808,226.5619,0.0,0.0,47.0,0.0,6.830519,161.56505
20220615T1800,25.901371,60.0,482.38,294.03128,188.34872,0.0,0.0,48.0,0.0,6.0347,162.64597
20220615T1900,25.54137,60.0,329.3,191.28192,138.01807,0.0,0.0,50.0,0.0,6.28713,166.75948
20220615T2000,24.85137,60.0,174.44,96.15886,78.28114,0.0,0.0,52.0,0.0,5.2416787,164.0546
20220615T2100,23.68137,56.983334,37.38,19.63009,17.74991,0.0,0.0,57.0,0.0,6.12,151.9275
20220615T2200,22.64137,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,4.3349743,131.63353
20220615T2300,21.70137,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,1.8,89.99999
20220616T0000,21.13137,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,3.2399998,360.0
20220616T0100,20.651371,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,4.68,360.0
20220616T0200,20.11137,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,4.379589,9.462311
20220616T0300,19.61137,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,2.6208394,344.0546
20220616T0400,18.92137,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,3.0758414,290.55603
20220616T0500,18.38137,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,3.319036,282.5288
20220616T0600,18.36137,59.7,40.05,21.057602,18.992397,0.0,0.0,74.0,0.0,2.1897945,279.46234
20220616T0700,19.03137,60.0,178.89,98.850136,80.03986,0.0,0.0,73.0,0.0,2.3051248,231.3402
20220616T0800,21.661371,60.0,339.09,197.42099,141.669,0.0,0.0,64.0,0.0,4.8433046,221.98721
20220616T0900,23.741371,60.0,484.16,295.71973,188.44029,0.0,0.0,57.0,0.0,6.3690495,222.7094
20220616T1000,25.36137,60.0,626.56,398.7245,227.83551,0.0,0.0,54.0,0.0,7.8625183,195.9454
20220616T1100,26.94137,59.808514,739.58997,486.06635,253.5236,0.0,0.0,51.0,0.3,7.968939,198.43495
20220616T1200,28.13137,53.61702,779.64,542.8329,236.80713,0.0,0.0,43.0,10.0,4.8965297,233.97263
20220616T1300,28.661371,53.61702,791.20996,570.95984,220.2501,0.0,0.0,40.0,10.0,5.2416787,285.9454
20220616T1400,27.64137,34.468082,817.91,577.4386,240.47136,0.0,0.0,48.0,40.0,4.0249224,190.30484
20220616T1500,28.38137,10.212765,792.99,544.2328,248.7572,0.0,0.0,48.0,78.0,2.16,360.0
20220616T1600,27.75137,0.0,315.94998,69.789246,246.16074,0.5,0.0,46.0,100.0,1.1384199,341.56506
20220616T1700,27.821371,0.0,568.70996,376.4111,192.29886,0.0,0.0,43.0,100.0,6.28713,256.7595
20220616T1800,27.19137,0.0,254.54,126.468,128.07199,0.1,0.0,43.0,100.0,3.96,270.0
20220616T1900,25.25137,44.04255,144.18,60.06711,84.112885,0.1,0.0,46.0,25.0,23.510508,348.518
20220616T2000,23.661371,0.0,183.34,101.096924,82.24307,0.0,0.0,55.0,100.0,17.555305,344.5388
20220616T2100,23.11137,0.0,37.38,19.633274,17.746727,0.0,0.0,56.0,100.0,19.95972,320.85602
20220616T2200,22.321371,0.0,0.0,0.0,0.0,0.0,0.0,55.0,100.0,20.304129,322.92694
20220616T2300,21.661371,0.0,0.0,0.0,0.0,0.0,0.0,59.0,100.0,16.418526,322.12503
20220617T0000,21.17137,0.0,0.0,0.0,0.0,0.0,0.0,61.0,100.0,15.7908325,316.8476
20220617T0100,20.35137,0.0,0.0,0.0,0.0,0.0,0.0,63.0,100.0,14.689588,323.97263
20220617T0200,19.42137,0.0,0.0,0.0,0.0,0.0,0.0,66.0,6.6000004,7.9932966,324.16235
20220617T0300,19.34137,0.0,0.0,0.0,0.0,0.0,0.0,65.0,18.900002,4.39436,304.99203
20220617T0400,19.21137,0.0,0.0,0.0,0.0,0.0,0.0,64.0,71.0,4.3349743,318.36646
20220617T0500,19.37137,0.0,0.0,0.0,0.0,0.0,0.0,61.0,100.0,3.5455887,336.0375
20220617T0600,19.30137,59.476242,46.28,24.332438,21.947561,0.0,0.0,61.0,0.3,3.9763298,275.19443
20220617T0700,19.61137,58.085106,184.23,101.79353,82.43646,0.0,0.0,61.0,3.0,4.6800003,292.61987
20220617T0800,21.04137,60.0,344.43,200.51399,143.916,0.0,0.0,57.0,0.0,7.145796,319.08563
20220617T0900,23.04137,53.61702,477.03998,291.34918,185.69078,0.0,0.0,46.0,10.0,13.779114,340.14478
20220617T1000,23.61137,0.0,456.57,363.94226,92.62774,0.0,0.0,41.0,100.0,15.463244,347.90524
20220617T1100,24.31137,45.31915,614.1,451.57022,162.52975,0.0,0.0,40.0,23.0,14.84318,345.96375
20220617T1200,24.95137,53.61702,790.32,545.2155,245.1045,0.0,0.0,38.0,10.0,15.141414,341.99585
20220617T1300,25.35137,53.61702,814.35,577.1207,237.22928,0.0,0.0,37.0,10.0,16.62249,342.34988
20220617T1400,25.88137,53.61702,817.91,577.56836,240.34163,0.0,0.0,34.0,10.0,18.0036,348.4654
20220617T1500,25.991371,53.61702,794.76996,544.8535,249.91643,0.0,0.0,34.0,10.0,18.0036,348.4654
20220617T1600,26.05137,60.0,713.77997,475.52332,238.25665,0.0,0.0,34.0,0.0,17.377226,346.82745
20220617T1700,25.831371,57.70213,625.67,397.6535,228.0165,0.0,0.0,35.0,3.6000001,17.106628,351.52887
20220617T1800,25.62137,56.361702,494.84,301.7789,193.0611,0.0,0.0,35.0,5.7000003,15.5843,353.3675
20220617T1900,25.071371,47.55319,340.87,198.11716,142.75284,0.0,0.0,37.0,19.5,14.830076,354.4278
20220617T2000,24.01137,26.80851,184.23,101.61983,82.61017,0.0,0.0,42.0,52.0,11.609651,352.875
20220617T2100,22.44137,54.81688,47.17,24.779337,22.390661,0.0,0.0,47.0,4.8,9.028754,4.573929
20220617T2200,21.12137,0.0,0.0,0.0,0.0,0.0,0.0,50.0,6.9,7.9526596,354.8056
20220617T2300,20.06137,0.0,0.0,0.0,0.0,0.0,0.0,52.0,5.1000004,7.754637,338.1986
20220618T0000,18.95137,0.0,0.0,0.0,0.0,0.0,0.0,54.0,7.2000003,7.628263,340.70996
20220618T0100,17.96137,0.0,0.0,0.0,0.0,0.0,0.0,56.0,4.8,7.968939,341.56506
20220618T0200,16.88137,0.0,0.0,0.0,0.0,0.0,0.0,58.0,3.3000002,8.12197,347.19574
20220618T0300,16.00137,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.90000004,7.628263,340.70996
20220618T0400,15.17137,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,7.42159,337.16635
20220618T0500,14.581369,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,7.072878,345.25644
20220618T0600,14.941369,56.397907,46.28,24.331644,21.948355,0.0,0.0,63.0,5.1000004,5.1544156,347.90524
20220618T0700,16.571371,56.55319,191.34999,105.71996,85.63003,0.0,0.0,64.0,5.4,1.4399999,360.0
20220618T0800,19.69137,57.12766,344.43,200.49802,143.93198,0.0,0.0,54.0,4.5,2.5455842,135.0
20220618T0900,21.60137,55.97872,492.16998,300.56738,191.60262,0.0,0.0,46.0,6.3,4.2136917,199.98311
20220618T1000,22.80137,52.531914,623.0,396.4129,226.58708,0.0,0.0,42.0,11.700001,4.2136917,199.98311
20220618T1100,23.911371,58.659573,729.8,480.44183,249.35814,0.0,0.0,40.0,2.1000001,5.0911684,188.1301
20220618T1200,24.911371,58.468086,803.67,548.0171,255.65286,0.0,0.0,39.0,2.4,6.130579,183.36646
20220618T1300,25.67137,58.851063,841.05,583.48425,257.56573,0.0,0.0,38.0,1.8000001,6.162207,186.70984
20220618T1400,26.30137,60.0,841.05,583.1224,257.9276,0.0,0.0,44.0,0.0,6.519877,173.6598
20220618T1500,26.95137,60.0,812.57,548.71936,263.85065,0.0,0.0,43.0,0.0,6.849467,183.01279
20220618T1600,27.27137,60.0,736.02997,483.3556,252.67438,0.0,0.0,42.0,0.0,6.849467,183.01279
20220618T1700,27.39137,60.0,621.22,394.9087,226.31128,0.0,0.0,43.0,0.0,6.8399997,180.0
20220618T1800,27.20137,60.0,484.16,295.34033,188.81966,0.0,0.0,43.0,0.0,7.5599995,180.0
20220618T1900,26.651371,60.0,331.97,193.0001,138.9699,0.0,0.0,45.0,0.0,8.64,180.0
20220618T2000,25.73137,60.0,177.11,97.72338,79.38662,0.0,0.0,48.0,0.0,7.2,180.0
20220618T2100,24.401371,58.166668,39.16,20.57486,18.58514,0.0,0.0,52.0,0.0,7.2805495,171.46924
20220618T2200,23.22137,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,4.6938252,184.39871
20220618T2300,22.581371,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.8049845,243.43495
20220619T0000,22.161371,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,3.4152596,341.56506
20220619T0100,21.76137,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,5.815978,338.1986
20220619T0200,21.09137,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,5.4477882,352.40536
20220619T0300,20.491371,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,4.198285,329.03625
20220619T0400,19.72137,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,3.319036,282.5288
20220619T0500,19.151371,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.835647,258.69006
20220619T0600,18.54137,59.583332,39.16,20.587648,18.572351,0.0,0.0,73.0,0.0,1.835647,191.30994
20220619T0700,19.331371,60.0,178.0,98.33709,79.66291,0.0,0.0,73.0,0.0,0.8049845,206.56505
20220619T0800,21.53137,60.0,334.63998,194.7836,139.85638,0.0,0.0,66.0,0.0,3.2399998,180.0
20220619T0900,23.71137,60.0,488.61,298.3711,190.23889,0.0,0.0,60.0,0.0,9.114471,170.90973
20220619T1000,25.831371,60.0,629.23,400.35367,228.87631,0.0,0.0,55.0,0.0,14.417988,177.13759
20220619T1100,27.37137,60.0,744.93,489.52722,255.40277,0.0,0.0,46.0,0.0,15.463244,167.90524
20220619T1200,28.491371,60.0,826.81,555.5228,271.28714,0.0,0.0,41.0,0.0,16.327497,165.96376
20220619T1300,29.59137,60.0,869.52997,590.82904,278.70093,0.0,0.0,36.0,0.0,16.808569,170.13419
20220619T1400,28.161371,60.0,868.64,590.1627,278.4773,0.0,0.0,43.0,0.0,17.076298,161.56505
20220619T1500,28.78137,60.0,823.25,552.9584,270.29163,0.0,0.0,42.0,0.0,17.418196,161.93953
20220619T1600,28.911371,60.0,741.37,486.94043,254.42958,0.0,0.0,42.0,0.0,17.58481,157.10945
20220619T1700,28.95137,60.0,625.67,397.81696,227.85304,0.0,0.0,41.0,0.0,15.175612,157.69379
20220619T1800,28.71137,60.0,488.61,298.12476,190.48523,0.0,0.0,42.0,0.0,13.37825,156.19406
20220619T1900,28.10137,60.0,334.63998,194.60335,140.03664,0.0,0.0,44.0,0.0,11.119281,150.94539
20220619T2000,27.04137,60.0,178.89,98.733055,80.156944,0.0,0.0,48.0,0.0,7.145796,130.91438
20220619T2100,25.14137,58.5,40.05,21.045397,19.004602,0.0,0.0,53.0,0.0,7.5685663,92.72631
20220619T2200,23.73137,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,6.989936,55.491463
20220619T2300,22.86137,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,6.792466,32.005356
20220620T0000,22.69137,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,5.506941,11.309921
20220620T0100,22.21137,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,3.6179552,354.28943
20220620T0200,21.63137,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,3.319036,282.5288
20220620T0300,20.88137,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,4.6938252,265.6013
20220620T0400,20.26137,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,4.68,270.0
20220620T0500,19.76137,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,5.3999996,270.0
20220620T0600,19.11137,59.4,38.27,20.118067,18.151934,0.0,0.0,75.0,0.0,5.0911684,261.8699
20220620T0700,20.321371,60.0,177.11,97.82836,79.28164,0.0,0.0,74.0,0.0,4.3498964,245.55606
20220620T0800,23.50137,60.0,331.97,193.19623,138.77377,0.0,0.0,67.0,0.0,6.763786,244.79889
20220620T0900,26.18137,60.0,485.05,296.15048,188.8995,0.0,0.0,59.0,0.0,7.7043357,232.59465
20220620T1000,27.97137,60.0,623.0,396.3369,226.66309,0.0,0.0,55.0,0.0,7.289445,212.90524
20220620T1100,29.31137,60.0,735.14,483.04437,252.09563,0.0,0.0,52.0,0.0,7.4128532,209.05461
20220620T1200,31.901371,53.61702,807.23,548.4822,258.74777,0.0,0.0,44.0,10.0,7.42159,284.03625
20220620T1300,32.92137,53.61702,799.22,573.14496,226.07501,0.0,0.0,33.0,10.0,17.698677,355.33313
20220620T1400,31.88137,53.61702,809.89996,575.7974,234.10254,0.0,0.0,45.0,10.0,3.9763298,95.19443
20220620T1500,31.67137,53.61702,501.96,260.12115,241.83882,0.0,0.0,47.0,10.0,2.7416782,336.8014
